Faults Injected:;11407

Fault Effect;#Effect;PVF
Masked;8762;0.7681248356272464
SDCs;612;0.05365126676602087
Crashes;1393;0.12211799772069781
Hangs;640;0.05610589988603489

FaultModels SDCs:
FaultModel ;#SDCs;percentage
Random bit-flip;275;44.93464052287582
Single bit-flip;181;29.575163398692812
Double bit-flip;156;25.49019607843137

FaultModels Crashes:
FaultModel ;#Crashes;percentage
Single bit-flip;477;34.242641780330224
Random bit-flip;469;33.66834170854271
Double bit-flip;447;32.08901651112706

FaultModels Hangs:
FaultModel ;#Hangs;percentage
Random bit-flip;243;37.96875
Double bit-flip;209;32.65625
Single bit-flip;188;29.375

Variables that caused SDCs:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
3.7037037037037033;108;4;argv;lreg.cpp;183
4.166666666666666;96;4;pos;lreg.cpp;101
4.761904761904762;84;4;i1;lreg.cpp;198
3.0534351145038165;131;4;MSE;lreg.cpp;153
3.076923076923077;130;4;i3;lreg.cpp;154
2.8368794326241136;141;4;stopsWhenStable;lreg.cpp;141
3.076923076923077;130;4;i1;lreg.cpp;154
4.477611940298507;67;3;audit_list_string;rtld.c;134
2.7027027027027026;111;3;pD;lreg.cpp;102
2.803738317757009;107;3;i2;lreg.cpp;119
3.8461538461538463;78;3;__GI___libc_enable_secure;../elf/dl-sysdep.c;58
4.477611940298507;67;3;_dl_argc;rtld.c;82
2.608695652173913;115;3;i3;lreg.cpp;119
2.2058823529411766;136;3;i2;lreg.cpp;73
4.918032786885246;61;3;library_path;rtld.c;823
14.285714285714285;21;3;preload_file;rtld.c;1630
2.2388059701492535;134;3;i3;lreg.cpp;73
5.263157894736842;57;3;__pointer_chk_guard_local;rtld.c;96
3.3333333333333335;90;3;i2;lreg.cpp;198
2.586206896551724;116;3;i2;lreg.cpp;154
14.285714285714285;14;2;__PRETTY_FUNCTION__;rtld.c;0
3.6363636363636362;55;2;ln2a;../sysdeps/ieee754/dbl-64/upow.h;50
3.278688524590164;61;2;ui;../sysdeps/ieee754/dbl-64/upow.tbl;5108
3.389830508474576;59;2;bigu;../sysdeps/ieee754/dbl-64/upow.h;52
3.8461538461538463;52;2;ln2b;../sysdeps/ieee754/dbl-64/upow.h;51
1.7857142857142856;112;2;val;lreg.cpp;72
2.2988505747126435;87;2;i3;lreg.cpp;198
1.680672268907563;119;2;v;lreg.cpp;71
2.857142857142857;70;2;INF;../sysdeps/ieee754/dbl-64/upow.h;48
2.2988505747126435;87;2;alpha;lreg.cpp;202
2.7027027027027026;74;2;i3;lreg.cpp;87
2.9850746268656714;67;2;i1;lreg.cpp;87
1.9047619047619049;105;2;__y;/usr/include/c++/7/cmath;415
2.631578947368421;76;2;bestT;lreg.cpp;151
2.5974025974025974;77;2;argc;lreg.cpp;183
1.4492753623188406;69;1;t52;../sysdeps/ieee754/dbl-64/upow.h;54
50.0;2;1;__first;/usr/include/c++/7/bits/stl_uninitialized.h;287
100.0;1;1;__assignable;/usr/include/c++/7/bits/stl_uninitialized.h;128
50.0;2;1;ranges;dl-reloc.c;258
1.1111111111111112;90;1;__x;/usr/include/c++/7/cmath;415
100.0;1;1;__p;/usr/include/c++/7/bits/stl_vector.h;176
16.666666666666664;6;1;ln_two2;../sysdeps/ieee754/dbl-64/uexp.h;58
0.7518796992481203;133;1;i1;lreg.cpp;119
5.0;20;1;file_size;rtld.c;874
4.761904761904762;21;1;rtld_total_time;rtld.c;417
1.8518518518518516;54;1;bigv;../sysdeps/ieee754/dbl-64/upow.h;53
2.5;40;1;b;lreg.cpp;47
100.0;1;1;lu1;../sysdeps/ieee754/dbl-64/e_pow.c;352
1.1494252873563218;87;1;sizeOfTraining;lreg.cpp;203
1.5625;64;1;two52e;../sysdeps/ieee754/dbl-64/upow.h;55
