Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
alpha;lreg.cpp;83;1.2987613677978516;0-2;Double bit-flip
i;lreg.cpp;60;1.2986876964569092;0-2;Double bit-flip
__x;/usr/include/c++/7/bits/vector.tcc;180;1.770869255065918;0-2;Double bit-flip
x;lreg.cpp;32;1.2628452777862549;0-2;Double bit-flip
iterations;lreg.cpp;105;3.3774144649505615;0-2;Double bit-flip
y;lreg.cpp;33;1.1642165184020996;0-2;Double bit-flip
alpha;lreg.cpp;83;2.250225782394409;0-2;Double bit-flip
two52e;../sysdeps/ieee754/dbl-64/upow.h;55;1.988546371459961;0-2;Double bit-flip
alpha;lreg.cpp;105;2.9746248722076416;0-2;Double bit-flip
two52e;../sysdeps/ieee754/dbl-64/upow.h;55;1.3519065380096436;0-2;Double bit-flip
iterations;lreg.cpp;105;2.1947731971740723;0-2;Double bit-flip
T;lreg.cpp;34;1.3634843826293945;0-2;Double bit-flip
two52e;../sysdeps/ieee754/dbl-64/upow.h;55;1.9640748500823975;0-2;Double bit-flip
two52e;../sysdeps/ieee754/dbl-64/upow.h;55;1.3249473571777344;0-2;Double bit-flip
i;lreg.cpp;167;1.3018591403961182;0-2;Single bit-flip
i;lreg.cpp;49;0.7363557815551758;0-2;Single bit-flip
iterations;lreg.cpp;105;2.1036508083343506;0-2;Double bit-flip
pD;lreg.cpp;72;1.8921611309051514;0-2;Double bit-flip
alpha;lreg.cpp;83;1.6398322582244873;0-2;Double bit-flip
pos;lreg.cpp;71;1.733154296875;0-2;Double bit-flip
alpha;lreg.cpp;83;2.985570192337036;0-2;Double bit-flip
i;lreg.cpp;118;1.7018177509307861;0-2;Double bit-flip
y;lreg.cpp;33;1.7309303283691406;0-2;Double bit-flip
pD;lreg.cpp;72;1.6815359592437744;0-2;Double bit-flip
iterations;lreg.cpp;105;1.2908554077148438;0-2;Double bit-flip
y;lreg.cpp;33;2.5435104370117188;0-2;Double bit-flip
alpha;lreg.cpp;105;1.8442471027374268;0-2;Double bit-flip
val;lreg.cpp;48;1.763089895248413;0-2;Double bit-flip
predictions;lreg.cpp;169;2.8506369590759277;0-2;Double bit-flip
T;lreg.cpp;34;1.934544324874878;0-2;Double bit-flip
bestMSE;lreg.cpp;116;1.231262445449829;0-2;Double bit-flip
i;lreg.cpp;167;1.720799207687378;0-2;Double bit-flip
i;lreg.cpp;118;2.0616226196289062;0-2;Double bit-flip
bestMSE;lreg.cpp;116;1.1560704708099365;0-2;Double bit-flip
predictions;lreg.cpp;169;1.4212467670440674;0-2;Double bit-flip
i;lreg.cpp;73;1.4250304698944092;0-2;Double bit-flip
y;lreg.cpp;33;1.6392426490783691;0-2;Double bit-flip
x;lreg.cpp;32;4.779342889785767;0-2;Double bit-flip
y;lreg.cpp;33;0.5977706909179688;0-2;Double bit-flip
__first;/usr/include/c++/7/bits/stl_algobase.h;446;1.4808120727539062;0-2;Double bit-flip
alpha;lreg.cpp;83;2.2205135822296143;0-2;Double bit-flip
i;lreg.cpp;118;1.7762377262115479;0-2;Double bit-flip
iterations;lreg.cpp;105;2.0133378505706787;0-2;Double bit-flip
T;lreg.cpp;34;1.8727970123291016;0-2;Double bit-flip
