Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
i;lreg.cpp;118;7.833337783813477;0-10;Double bit-flip
argv;lreg.cpp;179;3.9589803218841553;0-10;Double bit-flip
T;lreg.cpp;34;2.6826441287994385;0-10;Double bit-flip
T;lreg.cpp;34;5.238677024841309;0-10;Double bit-flip
x;lreg.cpp;32;2.710603713989258;0-10;Double bit-flip
x;lreg.cpp;32;2.2372426986694336;0-10;Double bit-flip
argv;lreg.cpp;179;3.928067922592163;0-10;Double bit-flip
T;lreg.cpp;34;3.6044185161590576;0-10;Double bit-flip
T;lreg.cpp;34;3.426575183868408;0-10;Double bit-flip
T;lreg.cpp;34;2.866678476333618;0-10;Double bit-flip
main_arena;malloc.c;1761;2.0874156951904297;0-10;Double bit-flip
i;lreg.cpp;86;3.8004026412963867;0-10;Double bit-flip
T;lreg.cpp;34;2.8184974193573;0-10;Double bit-flip
x;lreg.cpp;32;3.5084924697875977;0-10;Double bit-flip
y;lreg.cpp;33;5.478614091873169;0-10;Double bit-flip
T;lreg.cpp;34;1.4980950355529785;0-10;Double bit-flip
ap;../sysdeps/posix/libc_fatal.c;69;2.304727792739868;0-10;Double bit-flip
x;lreg.cpp;32;1.498025894165039;0-10;Double bit-flip
user_entry;../elf/dl-sysdep.c;91;1.6302454471588135;0-10;Double bit-flip
argv;lreg.cpp;179;4.022881269454956;0-10;Double bit-flip
argc;lreg.cpp;179;3.068150281906128;0-10;Double bit-flip
user_entry;../elf/dl-sysdep.c;91;1.8428635597229004;0-10;Double bit-flip
T;lreg.cpp;34;1.4903600215911865;0-10;Double bit-flip
N;lreg.cpp;105;3.0795435905456543;0-10;Double bit-flip
i;lreg.cpp;142;7.574848651885986;0-10;Double bit-flip
_dl_skip_args;rtld.c;84;1.48293137550354;0-10;Double bit-flip
__x;/usr/include/c++/7/cmath;415;4.34893536567688;0-10;Double bit-flip
e2;lreg.cpp;194;1.8859436511993408;0-10;Double bit-flip
e1;lreg.cpp;191;2.9720561504364014;0-10;Double bit-flip
N;lreg.cpp;105;5.728917360305786;0-10;Double bit-flip
temp;lreg.cpp;143;6.517897129058838;0-10;Double bit-flip
y;lreg.cpp;33;5.365493297576904;0-10;Double bit-flip
i;lreg.cpp;86;1.8929121494293213;0-10;Double bit-flip
stopsWhenStable;lreg.cpp;105;8.870988845825195;0-10;Double bit-flip
T;lreg.cpp;34;6.445602893829346;0-10;Double bit-flip
prevT;lreg.cpp;114;2.592538595199585;0-10;Double bit-flip
v;lreg.cpp;47;7.813159227371216;0-10;Double bit-flip
x;lreg.cpp;32;3.229160785675049;0-20;Double bit-flip
i;lreg.cpp;86;3.180370330810547;0-10;Double bit-flip
i;lreg.cpp;73;17.411598920822144;0-20;Double bit-flip
predictions;lreg.cpp;144;5.7636144161224365;0-20;Double bit-flip
x;w_pow_compat.c;28;4.93520712852478;0-20;Double bit-flip
x;lreg.cpp;32;3.800469160079956;0-20;Double bit-flip
v;lreg.cpp;47;13.965155839920044;0-20;Double bit-flip
y;lreg.cpp;33;11.199030637741089;0-20;Double bit-flip
user_entry;../elf/dl-sysdep.c;91;2.148684024810791;0-20;Double bit-flip
bestT;lreg.cpp;115;12.126612424850464;0-20;Double bit-flip
alpha;lreg.cpp;143;5.49002480506897;0-20;Double bit-flip
T;lreg.cpp;34;10.54009222984314;0-20;Double bit-flip
T;lreg.cpp;34;7.425268173217773;0-20;Double bit-flip
temp;lreg.cpp;143;5.271039724349976;0-10;Double bit-flip
argc;lreg.cpp;179;6.134293556213379;0-20;Double bit-flip
i;lreg.cpp;73;2.910740375518799;0-20;Double bit-flip
x;lreg.cpp;32;1.8506782054901123;0-20;Double bit-flip
nZERO;../sysdeps/ieee754/dbl-64/upow.h;47;2.58847713470459;0-20;Double bit-flip
argv;lreg.cpp;179;10.853448152542114;0-20;Double bit-flip
y;lreg.cpp;33;4.447941780090332;0-10;Double bit-flip
iterations;lreg.cpp;105;2.418844699859619;0-10;Double bit-flip
y;lreg.cpp;33;12.683539390563965;0-20;Double bit-flip
iterations;lreg.cpp;105;2.2357499599456787;0-20;Double bit-flip
x;lreg.cpp;32;14.252761602401733;0-25;Double bit-flip
x;lreg.cpp;32;2.775609254837036;0-20;Double bit-flip
e1;lreg.cpp;191;13.922502756118774;0-20;Double bit-flip
e1;lreg.cpp;191;2.2143373489379883;0-20;Double bit-flip
__it;/usr/include/c++/7/bits/stl_iterator.h;983;1.4045207500457764;0-20;Double bit-flip
i;lreg.cpp;142;6.102614164352417;0-20;Double bit-flip
alpha;lreg.cpp;83;2.4758076667785645;0-10;Double bit-flip
x;w_pow_compat.c;28;13.437536001205444;0-20;Double bit-flip
i;lreg.cpp;60;11.950297117233276;0-20;Double bit-flip
y;w_pow_compat.c;28;8.33410382270813;0-20;Double bit-flip
T;lreg.cpp;34;7.18265700340271;0-20;Double bit-flip
MSE;lreg.cpp;117;13.944729089736938;0-20;Double bit-flip
__result;/usr/include/c++/7/bits/stl_uninitialized.h;288;5.602900505065918;0-20;Double bit-flip
stopsWhenStable;lreg.cpp;105;8.473374366760254;0-10;Double bit-flip
_dl_skip_args;rtld.c;84;2.380510091781616;0-20;Double bit-flip
x;lreg.cpp;32;2.978402614593506;0-20;Double bit-flip
x;lreg.cpp;32;5.74068546295166;0-20;Double bit-flip
N;lreg.cpp;144;7.682906866073608;0-10;Double bit-flip
i;lreg.cpp;86;3.9798972606658936;0-20;Double bit-flip
T;lreg.cpp;34;3.2889907360076904;0-20;Double bit-flip
i;lreg.cpp;86;4.205111503601074;0-10;Double bit-flip
y;lreg.cpp;33;2.9404900074005127;0-10;Double bit-flip
testCases;lreg.cpp;139;7.123922348022461;0-20;Double bit-flip
i;lreg.cpp;60;11.140612125396729;0-25;Double bit-flip
i;lreg.cpp;49;2.6774191856384277;0-10;Double bit-flip
ln_two2;../sysdeps/ieee754/dbl-64/uexp.h;58;14.025378227233887;0-20;Double bit-flip
x;lreg.cpp;32;6.944043159484863;0-20;Double bit-flip
_dl_skip_args;rtld.c;84;1.9208755493164062;0-20;Double bit-flip
argc;lreg.cpp;179;4.212915658950806;0-20;Double bit-flip
T;lreg.cpp;34;1.897590160369873;0-20;Double bit-flip
i;lreg.cpp;86;3.239834785461426;0-10;Double bit-flip
x;lreg.cpp;32;4.7855329513549805;0-10;Double bit-flip
T;lreg.cpp;34;2.4540951251983643;0-10;Double bit-flip
T;lreg.cpp;34;2.7646212577819824;0-10;Double bit-flip
y;w_pow_compat.c;28;1.804013967514038;0-10;Double bit-flip
_dl_skip_args;rtld.c;84;1.1691787242889404;0-10;Double bit-flip
x;lreg.cpp;32;4.277012586593628;0-10;Double bit-flip
x;lreg.cpp;32;1.8405342102050781;0-10;Double bit-flip
y;lreg.cpp;33;3.1545002460479736;0-10;Double bit-flip
user_entry;../elf/dl-sysdep.c;91;1.8266880512237549;0-10;Double bit-flip
y;lreg.cpp;33;2.380239725112915;0-10;Double bit-flip
user_entry;../elf/dl-sysdep.c;91;1.3341469764709473;0-10;Double bit-flip
val;lreg.cpp;48;4.374197006225586;0-10;Double bit-flip
y;lreg.cpp;33;2.8987982273101807;0-10;Double bit-flip
user_entry;../elf/dl-sysdep.c;91;0.8610687255859375;0-10;Double bit-flip
v;lreg.cpp;47;5.088289022445679;0-10;Double bit-flip
_dl_skip_args;rtld.c;84;2.4777989387512207;0-10;Double bit-flip
act;abort.c;50;4.802461624145508;0-10;Double bit-flip
user_entry;../elf/dl-sysdep.c;91;1.9472465515136719;0-10;Double bit-flip
_dl_skip_args;rtld.c;84;2.093613862991333;0-10;Double bit-flip
set;../sysdeps/unix/sysv/linux/raise.c;39;4.795777082443237;0-10;Double bit-flip
predictions;lreg.cpp;144;2.4324729442596436;0-10;Double bit-flip
x;w_pow_compat.c;28;5.797250986099243;0-10;Double bit-flip
i;lreg.cpp;73;2.6316215991973877;0-10;Double bit-flip
T;lreg.cpp;34;2.0835940837860107;0-10;Double bit-flip
y;w_pow_compat.c;28;2.6645662784576416;0-10;Double bit-flip
x;lreg.cpp;32;2.6827657222747803;0-10;Double bit-flip
i;lreg.cpp;73;1.1106617450714111;0-10;Double bit-flip
val;lreg.cpp;48;4.878473997116089;0-10;Double bit-flip
y;w_pow_compat.c;28;3.5048418045043945;0-10;Double bit-flip
user_entry;../elf/dl-sysdep.c;91;0.6926965713500977;0-10;Double bit-flip
prevT;lreg.cpp;114;5.727930068969727;0-10;Double bit-flip
e1;lreg.cpp;191;1.975900650024414;0-10;Double bit-flip
T;lreg.cpp;34;2.6032447814941406;0-10;Double bit-flip
y;lreg.cpp;33;7.856993675231934;0-10;Double bit-flip
y;lreg.cpp;33;0.705941915512085;0-10;Double bit-flip
i;lreg.cpp;73;2.009972333908081;0-10;Double bit-flip
argv;lreg.cpp;179;4.5454583168029785;0-10;Double bit-flip
ln2a;../sysdeps/ieee754/dbl-64/upow.h;50;3.537722587585449;0-10;Double bit-flip
bestMSE;lreg.cpp;116;3.5817065238952637;0-10;Double bit-flip
user_entry;../elf/dl-sysdep.c;91;1.2269301414489746;0-10;Double bit-flip
