Faults Injected:;7964

Fault Effect;#Effect;PVF
Masked;4787;0.6010798593671521
SDCs;1238;0.15544952285283778
Crashes;1676;0.21044701155198392
Hangs;263;0.033023606228026116


Detected SDCs:;1214
SDC Coverage (%):;98.06138933764136

FaultModels SDCs:
FaultModel ;#SDCs;percentage
100.0;1;1;__first;/usr/include/c++/7/bits/stl_uninitialized.h;115
1.8867924528301887;53;1;ui;../sysdeps/ieee754/dbl-64/upow.tbl;5108
2.564102564102564;39;1;this;lreg.cpp;0
1.3513513513513513;74;1;testCases;lreg.cpp;139
100.0;1;1;__first;/usr/include/c++/7/bits/stl_algobase.h;446
12.5;8;1;ln_two2;../sysdeps/ieee754/dbl-64/uexp.h;58
14.285714285714285;7;1;log2e;../sysdeps/ieee754/dbl-64/uexp.h;59
16.666666666666664;6;1;mxcsr;../sysdeps/i386/fpu/fenv_private.h;444

Variables that caused Crash:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
35.37906137184115;554;196;T;lreg.cpp;34
33.04647160068847;581;192;x;lreg.cpp;32
24.670433145009415;531;131;y;lreg.cpp;33
82.35294117647058;119;98;i;lreg.cpp;86
98.71794871794873;78;77;user_entry;../elf/dl-sysdep.c;91
56.15384615384615;130;73;i;lreg.cpp;73
45.83333333333333;144;66;argv;lreg.cpp;179
100.0;59;59;_dl_skip_args;rtld.c;84
78.94736842105263;57;45;i;lreg.cpp;60
13.414634146341465;246;33;x;w_pow_compat.c;28
32.323232323232325;99;32;e1;lreg.cpp;191
40.27777777777778;72;29;prevT;lreg.cpp;114
32.467532467532465;77;25;e2;lreg.cpp;194
40.32258064516129;62;25;bigu;../sysdeps/ieee754/dbl-64/upow.h;52
9.31174089068826;247;23;y;w_pow_compat.c;28
21.0;100;21;N;lreg.cpp;144
44.44444444444444;45;20;ans;lreg.cpp;135
16.8141592920354;113;19;pos;lreg.cpp;71
13.636363636363635;132;18;argc;lreg.cpp;179
20.930232558139537;86;18;i;lreg.cpp;142
20.689655172413794;87;18;alpha;lreg.cpp;143
16.346153846153847;104;17;stopsWhenStable;lreg.cpp;105
15.04424778761062;113;17;i;lreg.cpp;118
16.831683168316832;101;17;__x;/usr/include/c++/7/cmath;415
12.213740458015266;131;16;PD;lreg.cpp;85
15.789473684210526;95;15;N;lreg.cpp;105
11.194029850746269;134;15;val;lreg.cpp;48
38.46153846153847;39;15;this;lreg.cpp;0
13.333333333333334;105;14;bestMSE;lreg.cpp;116
18.91891891891892;74;14;testCases;lreg.cpp;139
15.909090909090908;88;14;alpha;lreg.cpp;83
22.950819672131146;61;14;__GI__dl_argv;rtld.c;83
18.91891891891892;74;14;predictions;lreg.cpp;144
10.526315789473683;133;14;i;lreg.cpp;49
18.30985915492958;71;13;temp;lreg.cpp;143
12.631578947368421;95;12;alpha;lreg.cpp;105
18.75;64;12;bestT;lreg.cpp;115
13.043478260869565;92;12;input;lreg.cpp;134
15.492957746478872;71;11;error;lreg.cpp;59
8.73015873015873;126;11;__y;/usr/include/c++/7/cmath;415
10.0;110;11;iterations;lreg.cpp;105
9.649122807017543;114;11;MSE;lreg.cpp;117
11.458333333333332;96;11;pD;lreg.cpp;72
7.518796992481203;133;10;v;lreg.cpp;47
11.25;80;9;iterations;lreg.cpp;144
15.517241379310345;58;9;INF;../sysdeps/ieee754/dbl-64/upow.h;48
100.0;8;8;set;../sysdeps/unix/sysv/linux/raise.c;39
11.76470588235294;68;8;vj;../sysdeps/ieee754/dbl-64/upow.tbl;8010
10.0;70;7;t52;../sysdeps/ieee754/dbl-64/upow.h;54
12.280701754385964;57;7;nZERO;../sysdeps/ieee754/dbl-64/upow.h;47
13.20754716981132;53;7;ui;../sysdeps/ieee754/dbl-64/upow.tbl;5108
66.66666666666666;9;6;three33;../sysdeps/ieee754/dbl-64/uexp.h;64
6.521739130434782;92;6;sizeOfTraining;lreg.cpp;144
8.771929824561402;57;5;ln2a;../sysdeps/ieee754/dbl-64/upow.h;50
8.771929824561402;57;5;ln2b;../sysdeps/ieee754/dbl-64/upow.h;51
7.6923076923076925;65;5;nINF;../sysdeps/ieee754/dbl-64/upow.h;49
100.0;4;4;__GI___abort_msg;abort.c;35
7.6923076923076925;52;4;two52e;../sysdeps/ieee754/dbl-64/upow.h;55
3.8461538461538463;78;3;_rtld_global;rtld.c;231
4.6875;64;3;bigv;../sysdeps/ieee754/dbl-64/upow.h;53
