Faults Injected:;10017

Fault Effect;#Effect;PVF
Masked;6843;0.6831386642707398
SDCs;1427;0.14245782170310473
Crashes;1620;0.16172506738544473
Hangs;127;0.012678446640710791


Detected SDCs:;1340
SDC Coverage (%):;93.90329362298529

FaultModels SDCs:
FaultModel ;#SDCs;percentage
8.056872037914692;211;17;_rtld_global_ro;rtld.c;259
26.153846153846157;65;17;iter2;lreg.cpp;177
23.52941176470588;68;16;iterations;lreg.cpp;236
11.023622047244094;127;14;y;w_pow_compat.c;28
20.588235294117645;68;14;bestMSE;lreg.cpp;189
26.53061224489796;49;13;bestT;lreg.cpp;188
17.80821917808219;73;13;i2;lreg.cpp;191
18.181818181818183;66;12;yChecksum;lreg.cpp;233
11.650485436893204;103;12;val;lreg.cpp;113
20.37037037037037;54;11;i1;lreg.cpp;232
14.102564102564102;78;11;i2;lreg.cpp;115
5.9459459459459465;185;11;_rtld_global;rtld.c;231
15.492957746478872;71;11;i2;lreg.cpp;155
12.941176470588237;85;11;alpha2;lreg.cpp;151
16.923076923076923;65;11;pos2;lreg.cpp;138
16.923076923076923;65;11;testCases;lreg.cpp;229
15.068493150684931;73;11;MSE;lreg.cpp;190
14.084507042253522;71;10;i1;lreg.cpp;191
13.698630136986301;73;10;pD;lreg.cpp;139
16.39344262295082;61;10;argc;lreg.cpp;217
31.25;32;10;a;lreg.cpp;61
8.181818181818182;110;9;x;w_pow_compat.c;28
11.688311688311687;77;9;stopsWhenStable;lreg.cpp;177
12.32876712328767;73;9;pos1;lreg.cpp;138
11.11111111111111;81;9;alpha2;lreg.cpp;177
15.09433962264151;53;8;N;lreg.cpp;236
12.5;64;8;argv;lreg.cpp;217
10.0;80;8;diff;lreg.cpp;158
13.333333333333334;60;8;alpha1;lreg.cpp;151
13.20754716981132;53;7;i2;lreg.cpp;127
10.294117647058822;68;7;PD;lreg.cpp;153
9.333333333333334;75;7;i2;lreg.cpp;141
15.909090909090908;44;7;predictions;lreg.cpp;236
9.090909090909092;66;6;alpha1;lreg.cpp;177
10.909090909090908;55;6;alpha;lreg.cpp;233
6.578947368421052;76;5;v;lreg.cpp;112
41.66666666666667;12;5;__n;/usr/include/c++/7/bits/stl_vector.h;795
8.47457627118644;59;5;xChecksum;lreg.cpp;233
10.416666666666668;48;5;error;lreg.cpp;125
8.333333333333332;60;5;temp;lreg.cpp;233
9.433962264150944;53;5;i2;lreg.cpp;232
25.0;16;4;a;lreg.cpp;70
40.0;10;4;bigu;../sysdeps/ieee754/dbl-64/upow.h;52
8.0;50;4;pred2;lreg.cpp;238
5.47945205479452;73;4;iter1;lreg.cpp;177
8.571428571428571;35;3;__x;/usr/include/c++/7/cmath;415
13.043478260869565;23;3;two52e;../sysdeps/ieee754/dbl-64/upow.h;55
28.57142857142857;7;2;three33;../sysdeps/ieee754/dbl-64/uexp.h;64
100.0;2;2;__exit_funcs_done;exit.c;31
100.0;2;2;reloc_addr;../sysdeps/x86_64/dl-machine.h;272
100.0;2;2;__n;/usr/include/c++/7/bits/alloc_traits.h;461
100.0;2;2;symbol_scope;dl-lookup.c;787
100.0;2;2;aligned_heap_area;arena.c;446
6.25;32;2;vj;../sysdeps/ieee754/dbl-64/upow.tbl;8010
9.523809523809524;21;2;b;lreg.cpp;61
100.0;2;2;main_arena;malloc.c;1761
