Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
temp;lreg.cpp;158;4.108634948730469;0-30;Double bit-flip
x;lreg.cpp;50;24.303622484207153;0-30;Double bit-flip
i;lreg.cpp;136;18.30047035217285;0-30;Double bit-flip
T;lreg.cpp;52;17.443243980407715;0-30;Double bit-flip
T;lreg.cpp;37;24.111543655395508;0-30;Double bit-flip
T;lreg.cpp;36;3.35528564453125;0-30;Double bit-flip
T;lreg.cpp;37;4.718815565109253;0-30;Double bit-flip
x;lreg.cpp;35;3.792309522628784;0-30;Double bit-flip
iterations;lreg.cpp;137;11.385075569152832;0-30;Double bit-flip
x;lreg.cpp;35;8.266369342803955;0-30;Double bit-flip
new_mxcsr;../sysdeps/i386/fpu/fenv_private.h;444;8.535709619522095;0-30;Double bit-flip
alpha;lreg.cpp;137;9.833727598190308;0-30;Double bit-flip
crashV3;lreg.cpp;51;8.87868857383728;0-30;Double bit-flip
crashT3;lreg.cpp;200;9.342110395431519;0-30;Double bit-flip
x;lreg.cpp;35;15.180097579956055;0-30;Double bit-flip
